suit            long 5:3
buddy           Kim-Vy Tran
guide           Josh
link            https://katzgraber.org/album/album98/index.html
tech            Classic Two Tank
comments        Saw nudies, mantas, frogfish
############################################################################
id              258
location        Honokokau
site            Hawaii, USA
date            15/12/16
time            PM
depth           18.6
divetime        64
tank            alu
pressure        190
volume          12
air             EAN32
temp            26.1
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Josh
link            https://katzgraber.org/album/album98/index.html
tech            Classic Two Tank by harbor
comments        Saw great schools of fish
############################################################################
id              259
location        Driftwood (south)
site            Hawaii, USA
date            16/12/16
time            AM
depth           21.4
divetime        52
tank            alu
pressure        172
volume          12
air             EAN32
temp            24.4
kilos           8
suit            long 5:3
buddy           Kim-Vy Tran
guide           Jacquie
link            https://katzgraber.org/album/album98/index.html
tech            Advanced (local) 
comments        Saw octopus, moray eels
############################################################################
id              260
location        Kaiwi Point
site            Hawaii, USA
date            16/12/16
time            PM
depth           18.1
divetime        64
tank            alu
pressure        168
volume          12
air             EAN32
temp            25.6
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Jacquie
link            https://katzgraber.org/album/album98/index.html
tech            Advanced (local)
comments        Saw nudies, hammerhead shark, whaleshark
############################################################################
id              261
location        Wakatobi House Reef
site            Wakatobi, Indonesia
date            10/11/17
time            PM
depth           22.4
divetime        69
tank            alu
pressure        164
volume          13
air             Air
temp            30.6
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Mali
link            https://katzgraber.org/album/blbum00/index.html
tech            Advanced (local)
comments        Saw leaf scorpion fish, turte, nudies, moray eel, cuttlefish
############################################################################
id              261
location        Tanjung Linea
site            Wakatobi, Indonesia
date            11/11/17
time            AM
depth           20.4
divetime        68
tank            alu
pressure        171
volume          13
air             EAN32
temp            31.1
kilos           8
suit            long 7
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw nudies, fan coral, barrel sponge, crocodile fish, fire dartfish, anemonefish
############################################################################
id              263
location        Roma
site            Wakatobi, Indonesia
date            11/11/17
time            AM
depth           25.1
divetime        58
tank            alu
pressure        170
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 7
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            Light current
comments        Saw harlequin shrimp, schooling barracuda, pigmy seahorse, nudies, pyramid butterlfyfish, bearded scorpionfish, sea snake
############################################################################
id              264
location        Conchita
site            Wakatobi, Indonesia
date            11/11/17
time            PM
depth           21.9
divetime        70
tank            alu
pressure        154
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw scholing batfish, titan triggerfish, huge puffer, jawfish
############################################################################
id              265
location        Malabea West
site            Wakatobi, Indonesia
date            12/11/17
time            AM
depth           20.0
divetime        68
tank            alu
pressure        171
volume          13
air             EAN32
temp            27.8
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            Cold currents
comments        Saw soft coral, nudies, swimming feather star, emperor fish, eels, bumphead parrotfish
############################################################################
id              266
location        Dunia Baru
site            Wakatobi, Indonesia
date            12/11/17
time            AM
depth           22.9
divetime        76
tank            alu
pressure        149
volume          13
air             EAN32
temp            28.9
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw black ribbon eels, garden eels, lobster, pajama cardinals, sleeping puffer, needlefish 
############################################################################
id              267
location        Galaxy
site            Wakatobi, Indonesia
date            12/11/17
time            PM
depth           24.3
divetime        72
tank            alu
pressure        164
volume          13
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None 
comments        Saw different shrimp, bluefin tuna, scorpionfish 
############################################################################
id              268
location        Treasure Chest
site            Wakatobi, Indonesia
date            13/11/17
time            AM
depth           20.3
divetime        63
tank            alu
pressure        159
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw giant trevallis, flame dartfish, jawfish, anemonefish
############################################################################
id              269
location        Vivien's Reef
site            Wakatobi, Indonesia
date            13/11/17
time            AM
depth           18.2
divetime        73
tank            alu
pressure        140
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw barracuda, nudis, crocodile flatheads, leaf scorpion fish, bearded scorpionfish, lionfish
############################################################################
id              270
location        Zoo
site            Wakatobi, Indonesia
date            13/11/17
time            PM
depth           27.7
divetime        67
tank            alu
pressure        165
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw golden mantis shrimp, candy coral crab, shrimp, hairy squat lobster, mushroom coral pipefish, carpet shrimp, peacock tail shrimp
############################################################################
id              271
location        Zoo
site            Wakatobi, Indonesia
date            14/11/17
time            AM
depth           19.7
divetime        72
tank            alu
pressure        156
volume          13
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw 3 stonefish, nudis, octopus, porcelain crab, flatworms, popcorn shrimp
############################################################################
id              272
location        Starship
site            Wakatobi, Indonesia
date            14/11/17
time            AM
depth           27.2
divetime        76
tank            alu
pressure        157
volume          13
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw crocodile flatheads, flame dartfish, great reef, pyramid butterlfyfish, bearded scorpionfish, puffer
############################################################################
id              273
location        Magnifica
site            Wakatobi, Indonesia
date            14/11/17
time            PM
depth           16.4
divetime        74
tank            alu
pressure        168
volume          13
air             EAN32
temp            30.6
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw nudies, loads of puffers hanging out
############################################################################
id              274
location        Pockets
site            Wakatobi, Indonesia
date            15/11/17
time            AM
depth           23.2
divetime        71
tank            alu
pressure        161
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw nudies, triton shell, sea snake
############################################################################
id              275
location        Valentin's Reef
site            Wakatobi, Indonesia
date            15/11/17
time            AM
depth           21.0
divetime        76
tank            alu
pressure        159
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw pigmy seahorse, nudies, leaf scorpion fish, stonefish, juvenile emperor angelfish, octopus, bearded scorpionfish
############################################################################
id              276
location        Wakatobi Hose Reef
site            Wakatobi, Indonesia
date            15/11/17
time            PM
depth           21.0
divetime        71
tank            alu
pressure        153
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw huge moray eel, sea snake, huge barracuda, cometfish, orang utan crabs, nudies, bluespotted ray, banded pipefish
############################################################################
id              277
location        Teluk Maya
site            Wakatobi, Indonesia
date            15/11/17
time            NI
depth           18.9
divetime        74
tank            alu
pressure        157
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw ghost mantis shrimp, golden mantish shrimp, sea pens, stargazer, bearded scorpionfish, school of catfish, crab
############################################################################
id              278
location        Teluk Maya
site            Wakatobi, Indonesia
date            16/11/17
time            AM
depth           22.5
divetime        68
tank            alu
pressure        171
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw golden mantis shrimp, juvenile razor fish, peacock sole
############################################################################
id              279
location        Batfish Wall
site            Wakatobi, Indonesia
date            16/11/17
time            PM
depth           21.1
divetime        75
tank            alu
pressure        171
volume          13
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw giant puffer and bat fish at cleaning station, nudies
############################################################################
id              280
location        Blade
site            Wakatobi, Indonesia
date            17/11/17
time            AM
depth           22.2
divetime        67
tank            alu
pressure        174
volume          13
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            Amazing coral blade in the blue with weird currents
comments        Saw spinecheeck anemone fish, rumengani pipe horse, pink leaf scorpion fish, ribbon eel, orang utan crab
############################################################################
id              281
location        Fan 38
site            Wakatobi, Indonesia
date            17/11/17
time            AM
depth           28.3
divetime        80
tank            alu
pressure        165
volume          13
air             EAN32
temp            27.2
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            Cold currents
comments        Saw turtle, nudis, grouper, blue spotted ray, flatworm, pelagic jellies at surface
############################################################################
id              282
location        Allegra's Wall
site            Wakatobi, Indonesia
date            17/11/17
time            PM
depth           16.6
divetime        76
tank            alu
pressure        155
volume          13
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw popcorn shrimp, nudis, sea snake, rumengani pipe horse, barracuda 
############################################################################
id              283
location        Sawa Utara
site            Wakatobi, Indonesia
date            18/11/17
time            AM
depth           18.0
divetime        71
tank            alu
pressure        151
volume          13
air             EAN32
temp            28.9
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw many types of nudies, group of large bumphead napoleons
############################################################################
id              284
location        Waitii Ridge
site            Wakatobi, Indonesia
date            18/11/17
time            AM
depth           24.5
divetime        73
tank            alu
pressure        160
volume          13
air             EAN32
temp            28.9
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None 
comments        Saw two-spot lionfish, nudis, leaf scorpionfish, flatoworms, squat lobster
############################################################################
id              285
location        Malabea East
site            Wakatobi, Indonesia
date            18/11/17
time            PM
depth           26.2
divetime        72
tank            alu
pressure        170
volume          13
air             EAN32
temp            28.9
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum00/index.html
tech            None
comments        Saw turtles, nudis all over, banded pipefish
############################################################################
id              286
location        Punta Guachipelines (via Connect Ocean)
site            Las Catalinas, Costa Rica
date            21/07/18
time            AM
depth           20.9
divetime        63
tank            alu
pressure        150
volume          12
air             Air
temp            28.3
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Ernst
link            https://katzgraber.org/album/blbum04/index.html
tech            Boat charter
comments        Saw octopus, scorpionfish, multiple rays, white tip reef shark, many puffers. Not particularly nice underwater...
############################################################################
id              287
location        Punta Guachipelines (via Connect Ocean)
site            Las Catalinas, Costa Rica
date            21/07/18
time            PM
depth           15.6
divetime        58
tank            alu
pressure        140
volume          12
air             Air
temp            27.8
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Ernst
link            https://katzgraber.org/album/blbum04/index.html
tech            Boat charter
comments        Saw many puffers, uneventful
############################################################################
id              288
location        House reef
site            Wakatobi, Indonesia
date            16/11/18
time            PM
depth           19.1
divetime        75
tank            alu
pressure        170
volume          15
air             EAN32
temp            30.0
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            None
comments        Saw sea snake, lobsters, ghost pipe fish, anemone fish
############################################################################
id              289
location        Roma
site            Wakatobi, Indonesia
date            17/11/18
time            AM
depth           20.0
divetime        61
tank            alu
pressure        170
volume          15
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use fish eye lens
comments        Saw shrimp, mantis shrimp, fire anemone, anemone fish, nudies, napoleons, barracudas
############################################################################
id              290
location        Turkey Beach
site            Wakatobi, Indonesia
date            17/11/18
time            AM
depth           17.8
divetime        76
tank            alu
pressure        156
volume          15
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw turtles, cuttlefish, nudies, puffer
############################################################################
id              291
location        Waitii Ridge
site            Wakatobi, Indonesia
date            17/11/18
time            PM
depth           23.3
divetime        63
tank            alu
pressure        177
volume          15
air             EAN32
temp            29.4
kilos           8
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw pigmy seahorse, leaf scorpion fish
############################################################################
id              292
location        Trailblazer 
site            Wakatobi, Indonesia
date            18/11/18
time            AM
depth           22.7
divetime        65
tank            alu
pressure        174
volume          15
air             EAN32
temp            28.9
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use fish eye lens
comments        Saw turtles, father star swimming, jawfish, flame darts
############################################################################
id              293
location        Spiral Cornler
site            Wakatobi, Indonesia
date            18/11/18
time            AM
depth           22.3
divetime        82
tank            alu
pressure        177
volume          15
air             EAN32
temp            29.4
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw yellow pigmy, urang utan crabs, flame dart, eels
############################################################################
id              294
location        Galaxy
site            Wakatobi, Indonesia
date            18/11/18
time            PM
depth           30.3
divetime        72
tank            alu
pressure        179
volume          15
air             EAN32
temp            30.0
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw purple fire dartfish, leaf scorpion, tosa shrimp
############################################################################
id              295
location        Pockets
site            Wakatobi, Indonesia
date            19/11/18
time            AM
depth           19.6
divetime        74
tank            alu
pressure        153
volume          15
air             EAN32
temp            27.2
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw lots of nudies, blue spotted rays
############################################################################
id              296
location        Pinki's Wall
site            Wakatobi, Indonesia
date            19/11/18
time            AM
depth           18.7
divetime        76
tank            alu
pressure        158
volume          15
air             EAN32
temp            26.7
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw loads of morays, flabellina nudie, lionfish
############################################################################
id              297
location        Malabea East
site            Wakatobi, Indonesia
date            19/11/18
time            PM
depth           18.3
divetime        72
tank            alu
pressure        179
volume          15
air             EAN32
temp            28.9
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw lots of nudies, leaf scorpion fish, frogfish, comet fish, pigmy seahorse 
############################################################################
id              298
location        Zoo
site            Wakatobi, Indonesia
date            20/11/18
time            AM
depth           25.00
divetime        81
tank            alu
pressure        172
volume          15
air             EAN32
temp            28.3
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw sea snake, stone fish, eagle ray, porcelain crabs
############################################################################
id              299
location        Starship
site            Wakatobi, Indonesia
date            20/11/18
time            AM
depth           26.0
divetime        77
tank            alu
pressure        168
volume          15
air             EAN32
temp            28.9
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw nudies, leaf scorpion, nudie on crocodile fish
############################################################################
id              300
location        Table Coral City
site            Wakatobi, Indonesia
date            20/11/18
time            PM
depth           18.1
divetime        76
tank            alu
pressure        173
volume          15
air             EAN32
temp            28.9
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw large frog fish, white pigmy seahorse, nudies
############################################################################
id              301
location        Fan 38
site            Wakatobi, Indonesia
date            21/11/18
time            AM
depth           27.90
divetime        73
tank            alu
pressure        168
volume          15
air             EAN32
temp            28.9
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Muji
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw pigmy seahorses, nudies, orang utan crab 
############################################################################
id              302
location        Lorenzo's Delight
site            Wakatobi, Indonesia
date            21/11/18
time            AM
depth           22.5
divetime        87
tank            alu
pressure        176
volume          15
air             EAN32
temp            28.3
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Muji
link            https://katzgraber.org/album/blbum05/index.html
tech            Used fish eye lens, macro better
comments        Saw flame dartfish, nudies, panorama 
############################################################################
id              303
location        Teluk Maya
site            Wakatobi, Indonesia
date            22/11/18
time            AM
depth           19.8
divetime        72
tank            alu
pressure        181
volume          15
air             EAN32
temp            26.7
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Great sandy bottom dive. Multiple pipehorses, pipe fish, file fish, shortnose pipefish, ghost pipefish, pegasus sea moth, crab with antennae
############################################################################
id              304
location        Pantai Kollo
site            Wakatobi, Indonesia
date            22/11/18
time            AM
depth           16.9 
divetime        81
tank            alu
pressure        160
volume          15
air             EAN32
temp            27.2
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia 
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw mating nudies, turtles, squat shrimp
############################################################################
id              305
location        Cornucopia
site            Wakatobi, Indonesia
date            22/11/18
time            PM
depth           19.1
divetime        75
tank            alu
pressure        167
volume          15
air             EAN32
temp            28.9
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum05/index.html
tech            Used fish eye lens
comments        Saw turtle, multiple nudies, pigmy seahorse
############################################################################
id              306
location        Ali Reef
site            Wakatobi, Indonesia
date            23/11/18
time            AM
depth           29.5
divetime        74
tank            alu
pressure        187
volume          15
air             EAN32
temp            29.4
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Amanda
link            https://katzgraber.org/album/blbum05/index.html
tech            Use wide angle lense
comments        Saw huge school of jacks, group of 12 mobula rays, leaf scorpion fish, schooling banneer fish, many schools of fish...
############################################################################
id              307
location        Allegra's Wall
site            Wakatobi, Indonesia
date            23/11/18
time            AM
depth           15.7
divetime        77
tank            alu
pressure        145
volume          15
air             EAN32
temp            28.9
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Amanda
link            https://katzgraber.org/album/blbum05/index.html
tech            Use macro lens
comments        Saw disco clam, pink eye goby, mating nudies, blue dragon nudie 
############################################################################
id              308
location        Pantai Kollo
site            Wakatobi, Indonesia
date            24/11/18
time            PM
depth           16.9
divetime        80
tank            alu
pressure        160
volume          15
air             EAN32
temp            29.4
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Muji
link            https://katzgraber.org/album/blbum05/index.html
tech            Used wide angle lens
comments        Saw mantis shrimp, pigmy, nice walls
############################################################################
id              309
location        House Reef
site            Wakatobi, Indonesia
date            10/11/23
time            PM
depth           14.2
divetime        69
tank            alu
pressure        177
volume          15
air             EAN32
temp            32.0
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Denny
link            https://katzgraber.org/album/blbum06/index.html
tech            Welcome dive
comments        Saw lionfish, blue spotted stingray, mooray eel, lobster, nudis
############################################################################
id              310
location        Liabale West
site            Wakatobi, Indonesia
date            11/11/23
time            AM
depth           15.7
divetime        71
tank            alu
pressure        169
volume          15
air             EAN32
temp            28
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            Slight current
comments        Saw orang utan crab, peacock shrimp, flatworms
############################################################################
id              311
location        Zoo
site            Wakatobi, Indonesia
date            11/11/23
time            AM
depth           23.0
divetime        75
tank            alu
pressure        155
volume          15
air             EAN32
temp            28
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw sea snake, saffron numea nudibranch, stonefish, 4 lionfish, painted spiny lobster, flame dartfish, leaf scorpionfish, tuna
############################################################################
id              312
location        Pockets
site            Wakatobi, Indonesia
date            11/11/23
time            PM
depth           20.0
divetime        75
tank            alu
pressure        170
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw large male napoleon, blue spotted ray, leaf wrasse, decorator crab, egg cowry, nudies
############################################################################
id              313
location        Teluk Indah
site            Wakatobi, Indonesia
date            12/11/23
time            AM
depth           18.0
divetime        75
tank            alu
pressure        160
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            underwater tornado
comments        Saw snout nose pipefish, anemone condo, poercelain crab, eagle ray, batfish
############################################################################
id              314
location        Tenjung Patok
site            Wakatobi, Indonesia
date            12/11/23
time            AM
depth           30.0
divetime        75
tank            alu
pressure        170 
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw turtles, cownose ray, orang utan crabs, nudis, swimming flatworm, sea snake
############################################################################
id              315
location        Pinki's wall
site            Wakatobi, Indonesia
date            12/11/23
time            PM
depth           16.0
divetime        82
tank            alu
pressure        150 
volume          15
air             EAN32
temp            29
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw white pigmy seahorse, octopus, nudi, crocodile flatfish
############################################################################
id              316
location        Black Forest
site            Wakatobi, Indonesia
date            13/11/23
time            AM
depth           20.0
divetime        72
tank            alu
pressure        170 
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw soft coral cowry and crab, nudis, crocodile fish, free-swimming flatworm, giant puffer
############################################################################
id              317 
location        Tanjung Linea
site            Wakatobi, Indonesia
date            13/11/23
time            AM
depth           20.0
divetime        67
tank            alu
pressure        170
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw 3 pigmy seahorse, nudis, white-mouth eel, turtle
############################################################################
id              318
location        Dunia Baru
site            Wakatobi, Indonesia
date            14/11/23
time            AM
depth           22.0
divetime        80
tank            alu
pressure        170
volume          15
air             EAN32
temp            26
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Denny
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw squat lobster, pigmy seahorse, leaf scorpion fish, pajama cardinal fish, garden eels, jawfish
############################################################################
id              319
location        Malabea East
site            Wakatobi, Indonesia
date            14/11/23
time            AM
depth           21.0
divetime        70
tank            alu
pressure        170 
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Denny
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw turtles, nudis, swimming flatworm
############################################################################
id              320
location        Turkey Beach
site            Wakatobi, Indonesia
date            14/11/23
time            PM
depth           30.0
divetime        63
tank            alu
pressure        170
volume          15
air             EAN32
temp            28
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Denny
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw 11 turtles (2 males), 2 octopus, cownose ray, napoleon
############################################################################
id              321
location        Blade
site            Wakatobi, Indonesia
date            15/11/23
time            AM
depth           24.0
divetime        72
tank            alu
pressure        170 
volume          15
air             EAN32
temp            29
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            Amazing ridge
comments        Saw blue dragon nudi, school of fish
############################################################################
id              322
location        Sawa Utara
site            Wakatobi, Indonesia
date            15/11/23
time            AM
depth           18.0
divetime        76
tank            alu
pressure        170 
volume          15
air             EAN32
temp            29
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw turtles, nudis, orang utan crab, giant puffer
############################################################################
id              323
location        Wakatobi House Reef West
site            Wakatobi, Indonesia
date            15/11/23
time            PM
depth           16.0
divetime        83
tank            alu
pressure        180
volume          15
air             EAN32
temp            28
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw winged pipe fish, gardiners banana nudi, persian flatworm, moray eel, sea snake, giant lobster
############################################################################
id              324
location        Magnifica
site            Wakatobi, Indonesia
date            16/11/23
time            AM
depth           19.0
divetime        70
tank            alu
pressure        170
volume          15
air             EAN32
temp            28
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw 3 blue dragon nudies, turtles, godiva nudi
############################################################################
id              325
location        Fan 38
site            Wakatobi, Indonesia
date            16/11/23
time            AM
depth           16.0
divetime        64
tank            alu
pressure        170 
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            Insane downward current with bubbles going down
comments        Saw funeral gorunna nudi, pigmy seahorse, other nudis
############################################################################
id              326
location        Wakatobi House Reef
site            Wakatobi, Indonesia
date            17/11/23
time            AM
depth           16.0
divetime        47
tank            alu
pressure        110 
volume          15
air             EAN32
temp            28
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            Insane current, had to abort dive 
comments        Saw some nudis and turtles
############################################################################
id              327
location        Allegra's Wall
site            Wakatobi, Indonesia
date            17/11/23
time            PM
depth           17.0
divetime        75
tank            alu
pressure        180 
volume          15
air             EAN32
temp            29
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw several nudis, shrimp fish, pajama cardinal fish, mantis shrimp, crocodile flathead
############################################################################
id              328
location        Spiral Corner
site            Wakatobi, Indonesia
date            18/11/23
time            AM
depth           21.0
divetime        75
tank            alu
pressure        170
volume          15
air             EAN32
temp            27
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
link            https://katzgraber.org/album/blbum06/index.html
tech            N/A
comments        Saw zanzibar shrimp, honeycomb moray eel, pigmy seahorse, ghost pipe fish, nudis
############################################################################
id              329
location        Batfish Wall
site            Wakatobi, Indonesia
date            18/11/23
time            AM
depth           18.0
divetime        75
tank            alu
pressure        180 
volume          15
air             EAN32
temp            28
kilos           6
suit            long 5
buddy           Kim-Vy Tran
guide           Silvia
